CID dproj vlos zclus
1 4.17001969253194 -399.182527299384 0.0231
1 5.27478542892269 3669.27416377676 0.0231
1 9.48473423609962 3046.70249649106 0.0231
1 9.55104639543544 3166.64273834425 0.0231
1 9.46048118002513 3269.66968311993 0.0231
1 9.64487008133121 208.855191007722 0.0231
1 9.67493982569897 -412.696755664158 0.0231
1 9.65206635303955 -12.9897168996184 0.0231
1 9.47289487302624 879.13102953768 0.0231
1 9.31639445668836 -117.197545029811 0.0231
1 9.19305989782714 -66.1353283159023 0.0231
1 9.07356282965319 781.982129449712 0.0231
1 8.92086143273623 -908.193067031571 0.0231
1 8.82824775395724 107.747547962076 0.0231
1 8.67879162361429 431.48540099697 0.0231
1 8.72696318713791 614.706925540026 0.0231
1 8.16549193093096 -685.3518803636 0.0231
1 7.60677150632066 -321.783388525071 0.0231
1 7.54462869070529 -875.315867930799 0.0231
1 7.30208385430252 1055.77125379728 0.0231
1 7.16968249448127 -154.648835734532 0.0231
1 7.01125527846701 -2155.74798225002 0.0231
1 6.88125902477316 -2126.70059591438 0.0231
1 6.61389448883717 -952.615378829049 0.0231
1 6.38184007534758 -256.102246114749 0.0231
1 4.60961490143938 -347.953287381487 0.0231
1 3.87823144670671 -910.551903508943 0.0231
1 3.52415223896222 -528.906812628286 0.0231
1 3.40413190457698 -529.141231160199 0.0231
1 3.19787596337504 347.962078076434 0.0231
1 3.31817304316347 754.218184576288 0.0231
1 3.1485959901621 147.795023907732 0.0231
1 2.77932989279511 -892.369816127456 0.0231
1 2.66237902273613 -606.303021170951 0.0231
1 2.56634454464563 784.13877994331 0.0231
1 2.6106453261657 663.457189482944 0.0231
1 2.60999887795155 -444.82088523116 0.0231
1 2.6591578201062 238.260065604536 0.0231
1 2.51371655042026 301.86367377578 0.0231
1 2.67014904459347 -1007.38433857883 0.0231
1 2.71860560882967 20.8749702668361 0.0231
1 2.60921587137324 -613.294553885251 0.0231
1 2.60297576871136 -288.73916622031 0.0231
1 3.90414355463708 3757.64995030789 0.0231
1 5.07133418426087 -561.690244316294 0.0231
1 9.10597786937617 3033.23515183267 0.0231
1 9.83594688671015 3091.41197099013 0.0231
1 9.67118600519393 3007.6132062946 0.0231
1 9.59481894078078 597.090372866778 0.0231
1 8.9760976724213 434.694004652527 0.0231
1 8.70693520493901 364.555979904213 0.0231
1 8.60572098429714 284.836097663963 0.0231
1 8.51574018406215 586.46535290783 0.0231
1 8.50023571032814 385.366485074773 0.0231
1 8.35879918910182 696.94387676669 0.0231
1 8.36373270708627 443.985769211221 0.0231
1 8.05864118040882 744.340373687812 0.0231
1 7.35558181923374 123.318798944385 0.0231
1 6.94394208822811 -265.977126771576 0.0231
1 6.15317391108965 -353.02551836575 0.0231
1 5.98500608229908 -125.460798279738 0.0231
1 5.49874582299523 -19.6911566806764 0.0231
1 4.85180269052193 14.0914839996092 0.0231
1 4.46764976501704 221.203187176229 0.0231
1 4.40617591302627 -557.321268927769 0.0231
1 4.41315823357589 1.78158084253799 0.0231
1 4.33980237374687 -35.798640054735 0.0231
1 4.07428508125909 436.856515609423 0.0231
1 3.85587538763987 -72.9569075945654 0.0231
1 3.54139073186365 -261.391314241032 0.0231
1 2.96557560445423 -512.641096745186 0.0231
1 3.0881359611137 -513.798538246505 0.0231
1 3.08723768307573 -729.23209930603 0.0231
1 2.64430688407817 694.212900869906 0.0231
1 2.57254997094871 106.185734493208 0.0231
1 2.49967154577414 -724.406007780275 0.0231
1 2.3857240047893 1554.59337808621 0.0231
1 2.35250889283013 -973.472767705992 0.0231
1 2.15502687637087 -972.945326009188 0.0231
1 2.05973500074064 -1203.457859134 0.0231
1 1.88390213167958 -470.138086677744 0.0231
1 1.92577992889665 116.684754491252 0.0231
1 1.95850287422517 -687.813274948686 0.0231
1 1.986496147335 963.539282416186 0.0231
1 1.83869521163037 721.173962271528 0.0231
1 1.93884000773981 -540.964715863551 0.0231
1 1.81082899119106 1254.07175040563 0.0231
1 1.9053104991167 417.355823985926 0.0231
1 2.02168473339904 276.370658430261 0.0231
1 1.78949643036605 -13.5025074381782 0.0231
1 2.0521547665875 513.924538207409 0.0231
1 1.95883816740937 224.068953728863 0.0231
1 1.84165434569639 -1419.99025706187 0.0231
1 1.99912455676362 -465.616739243475 0.0231
1 1.87709745851562 -977.595603636009 0.0231
1 1.99211315044029 1066.89441313655 0.0231
1 2.146582672713 -51.0094725442284 0.0231
1 2.06440582690779 1126.0352785065 0.0231
1 2.7175132888054 3167.1906916626 0.0231
1 2.84525993324332 -312.32167053074 0.0231
1 3.04826206879723 3766.07729653015 0.0231
1 3.99787555682874 3212.67081708533 0.0231
1 5.52848964060312 3223.02039526928 0.0231
1 5.68738450800972 3265.71680062555 0.0231
1 5.79512205440957 -2507.15601274558 0.0231
1 7.30095159308312 3198.0870541687 0.0231
1 8.96303208686811 -1928.85135497996 0.0231
1 9.84829398331371 3018.90338883785 0.0231
1 9.52871767980694 363.079143153162 0.0231
1 8.22256452999738 256.931501671392 0.0231
1 8.20976593325446 406.001176346398 0.0231
1 8.04638980532249 387.865972671294 0.0231
1 7.78253371522103 283.36512137621 0.0231
1 7.74511638728774 -278.289960160297 0.0231
1 7.40484511687084 -206.587191711465 0.0231
1 7.38314852566677 3175.68250298114 0.0231
1 7.26439106505107 1009.13368687323 0.0231
1 6.91332668315411 398.262434561626 0.0231
1 6.6341118266938 238.863693324211 0.0231
1 5.28453626818749 2423.37482943994 0.0231
1 4.7004758925774 -918.381482474832 0.0231
1 4.30626861414265 -295.021582875574 0.0231
1 3.93018562501599 1035.32409735119 0.0231
1 3.73872518142481 -324.315108669729 0.0231
1 3.79235838641025 -639.546499227837 0.0231
1 3.71301087201589 -653.374262379044 0.0231
1 3.51847260486188 -73.1385819567977 0.0231
1 3.36870555787401 791.757382230477 0.0231
1 3.33338623855966 -225.079883647737 0.0231
1 3.34194662104411 704.852571987098 0.0231
1 3.23512987334688 -502.435099912032 0.0231
1 3.27922463425471 1054.08637059916 0.0231
1 3.15888891685279 -281.337401075163 0.0231
1 2.89923109953568 380.209277372691 0.0231
1 3.06035488386048 1356.35734657414 0.0231
1 3.06682570718736 -660.494725285896 0.0231
1 3.00655261937575 -83.816346085426 0.0231
1 2.89839945356812 122.671217749976 0.0231
1 2.79442922580424 -464.093018786042 0.0231
1 2.61699849092836 -1057.80483456163 0.0231
1 2.43290535474869 785.15850055713 0.0231
1 2.55339077702036 953.881238901378 0.0231
1 2.35914687287721 -284.604609363699 0.0231
1 2.30491732875165 -64.4357939595343 0.0231
1 2.03763367529829 -475.837387234874 0.0231
1 2.12238055156916 1336.66032943016 0.0231
1 2.24612042330127 -31.8604087185997 0.0231
1 1.73357494690523 895.226791985144 0.0231
1 1.93672208442218 873.247124386668 0.0231
1 1.91725312606419 548.829457609227 0.0231
1 1.78815396065685 781.985059681361 0.0231
1 1.56279055603292 252.363270530741 0.0231
1 1.72858578584906 -398.411876375721 0.0231
1 1.68953144889919 161.487996403089 0.0231
1 1.5505471278414 -217.074490782914 0.0231
1 1.37949812552614 899.417023243085 0.0231
1 1.54324905288406 -853.29224685759 0.0231
1 1.44784445290326 577.554518463493 0.0231
1 1.51397460058406 258.71015228228 0.0231
1 1.21863581074882 75.802162525658 0.0231
1 1.24445033749523 362.024259759555 0.0231
1 1.35488421454931 -1647.06562846252 0.0231
1 1.21603038877931 511.893887674715 0.0231
1 1.05592860779819 -1674.5277594761 0.0231
1 1.30042119400434 -434.424423340826 0.0231
1 1.14060614241472 475.224968820252 0.0231
1 1.31946386062711 1093.38956770599 0.0231
1 1.20560656434914 424.555403147297 0.0231
1 1.3526037556428 723.207543035872 0.0231
1 1.03978421757522 37.3516628286583 0.0231
1 1.39254558041464 -228.133185025902 0.0231
1 1.124120305858 46.1511484703357 0.0231
1 1.23942805036367 924.315201563875 0.0231
1 1.33041987525718 200.278402971362 0.0231
1 1.34029896371293 811.949608523116 0.0231
1 1.30643466730178 334.544547356075 0.0231
1 1.51566256118527 -728.760332010556 0.0231
1 1.67562250838627 345.68821831688 0.0231
1 1.959450922728 -1407.51626093246 0.0231
1 1.87882293956057 3703.09489746848 0.0231
1 1.80416807634783 666.747839624671 0.0231
1 2.86204309715788 293.002653269475 0.0231
1 3.20210262915028 780.766083315414 0.0231
1 6.20903591657099 -2244.99111734923 0.0231
1 8.02698439201324 2750.2919838139 0.0231
1 8.76927524797391 3225.08620858176 0.0231
1 8.89419961964851 341.316312696707 0.0231
1 9.74260527973754 284.560655888966 0.0231
1 9.90626878686889 76.0893252272505 0.0231
1 8.77433280417815 520.611326830222 0.0231
1 8.25853766369127 701.635177636596 0.0231
1 8.13698477793658 537.255042596032 0.0231
1 7.82657726846 232.859648675595 0.0231
1 7.77449714008648 357.954167999219 0.0231
1 7.27633910754128 308.500648460561 0.0231
1 7.23995036467247 -442.095769797673 0.0231
1 6.61292254970264 2340.16797153748 0.0231
1 6.61802733188292 348.313705874304 0.0231
1 6.6291558967191 2309.0752835109 0.0231
1 6.51244279440284 790.333289649106 0.0231
1 6.49163958021174 3214.07146781351 0.0231
1 5.22465702433988 -592.656932381976 0.0231
1 4.68684310295066 -8.92255537093085 0.0231
1 4.78181403904687 826.887929469261 0.0231
1 4.44202956148261 341.125847639527 0.0231
1 4.34372659427154 510.279330036165 0.0231
1 4.1920324620946 2557.26590417359 0.0231
1 3.65933610197354 774.340085309354 0.0231
1 3.60841210864209 -633.431105776562 0.0231
1 3.29456912156945 -7.5101837161564 0.0231
1 2.94527724245016 643.297195738442 0.0231
1 2.88019012137919 2918.02430386082 0.0231
1 2.25085416902971 -897.462558733262 0.0231
1 1.95127562851312 -1762.89182508064 0.0231
1 2.09967537024357 6.49339333398502 0.0231
1 2.03682212963244 -975.154720672466 0.0231
1 1.97323361292221 542.980715238003 0.0231
1 1.90086405657701 -1963.52771631317 0.0231
1 1.91451952016998 -268.889777030593 0.0231
1 1.69299618736592 187.045476844883 0.0231
1 1.62918084338975 1483.09279562115 0.0231
1 1.29676855022221 431.494191691917 0.0231
1 1.35803976777896 90.6203439741967 0.0231
1 1.40588176507544 -244.557133418043 0.0231
1 1.38861475158239 176.355991789659 0.0231
1 1.2263328261143 71.0200244746366 0.0231
1 1.24694068071829 -220.01644335842 0.0231
1 1.17572034965607 -47.853613058352 0.0231
1 1.22462051779353 228.417417495847 0.0231
1 1.12756755938266 -1953.26018461539 0.0231
1 0.998951999145201 -36.5487793568566 0.0231
1 0.914269318373418 -641.509754432606 0.0231
1 0.978692270851108 -98.6374577656141 0.0231
1 1.17490794450567 316.954366767667 0.0231
1 1.14946550231416 663.205189561139 0.0231
1 0.994838814184932 -256.729315687615 0.0231
1 1.16090300558286 -711.618476864432 0.0231
1 0.967585309395037 -44.6186373179551 0.0231
1 0.932014815326277 -198.127612941062 0.0231
1 0.940246143999744 1137.22583317369 0.0231
1 0.732776065709589 594.286141178771 0.0231
1 0.771432240520607 1916.15173101359 0.0231
1 0.853038536362328 -127.831355683706 0.0231
1 0.819961335096828 874.72396113772 0.0231
1 0.833110293032707 311.296089453622 0.0231
1 0.779491317151829 -870.876566982699 0.0231
1 0.6304291974146 214.487096236927 0.0231
1 0.827149304004494 819.354303899912 0.0231
1 0.638583900058538 2152.0617508357 0.0231
1 0.743324731192037 -1828.3356187274 0.0231
1 0.685282986983627 -453.96320797576 0.0231
1 0.766370333901778 1091.14208003128 0.0231
1 0.539290149069035 -776.901107770502 0.0231
1 0.517236082774837 -1118.55146687518 0.0231
1 0.715234422745219 -1136.46397294497 0.0231
1 0.683236244470774 -65.514119206333 0.0231
1 0.534456863035028 0.694464900792162 0.0231
1 0.67068733220481 -111.574430495552 0.0231
1 0.573655579256102 -465.021902218746 0.0231
1 0.573663247556059 300.764836907438 0.0231
1 0.359273977831726 -1203.0681383247 0.0231
1 0.41003847161814 -1440.81834362232 0.0231
1 0.526665239061773 -8.91962513928247 0.0231
1 0.650890117272473 745.427489629558 0.0231
1 0.513926951494184 1424.73430210146 0.0231
1 0.329183728950445 -1243.42035836184 0.0231
1 0.650910651024116 -894.145536506696 0.0231
1 0.375996602774618 -550.962666249634 0.0231
1 0.351450939637944 101.904666054149 0.0231
1 0.367266442653882 -665.048305268302 0.0231
1 0.574053194227084 -1457.62322212882 0.0231
1 0.381377072576067 -285.873399667677 0.0231
1 0.332505653833217 13.7984608347179 0.0231
1 0.378584340692421 -97.5884348353044 0.0231
1 0.62062842441856 -1158.73080324504 0.0231
1 0.675920055363099 -1657.60860193529 0.0231
1 0.463951983382135 -873.953310214055 0.0231
1 0.74910985828258 -1871.3455588701 0.0231
1 0.580596712339467 1430.94639319715 0.0231
1 0.481340219302136 -247.132807037435 0.0231
1 0.457842417235412 -119.143218844688 0.0231
1 0.629707738684392 -171.456644472681 0.0231
1 0.531024683914105 2726.84133992767 0.0231
1 0.51292001495056 735.860283295865 0.0231
1 0.690377430288255 605.793160864041 0.0231
1 0.573563517390351 1951.36139450689 0.0231
1 0.615174158107671 1117.88630429088 0.0231
1 0.822035679681148 -1302.22131686052 0.0231
1 0.834447015182175 661.162818101848 0.0231
1 0.855518712461163 -1027.58828579806 0.0231
1 0.868470197551614 546.335830476005 0.0231
1 0.951371612757033 -1788.8126542469 0.0231
1 0.820904627482811 2352.59215372886 0.0231
1 0.856259550518121 1181.9558192943 0.0231
1 0.974290592494866 -1677.8945956407 0.0231
1 0.968503761322745 432.736609911055 0.0231
1 0.963700005759509 1765.64038236732 0.0231
1 1.09087856847556 612.84036797967 0.0231
1 1.04703436437763 134.277865311309 0.0231
1 1.13528203022424 964.157561294107 0.0231
1 1.18949665465267 -1410.52267860424 0.0231
1 1.25923057471866 844.272993842245 0.0231
1 1.28003830563852 1275.57379024533 0.0231
1 1.2879412619846 -417.153638002151 0.0231
1 1.29257674970982 911.518879953084 0.0231
1 1.35370717020445 -25.7977594370045 0.0231
1 1.31189412677102 160.143020076239 0.0231
1 1.29981884641814 80.3323006548727 0.0231
1 1.40590486379434 -459.398787684488 0.0231
1 2.16149283097517 -1561.74314330955 0.0231
1 2.1344012849063 10.563485094321 0.0231
1 2.18135556075521 126.74716997361 0.0231
1 2.47465322450836 -40.1939875281006 0.0231
1 2.39193126631275 3852.76819986316 0.0231
1 2.43722507147904 -408.790756876161 0.0231
1 2.48049262677217 227.966161821914 0.0231
1 2.45053405840935 3680.91011365458 0.0231
1 3.40428156486311 638.939941276513 0.0231
1 3.37526931589252 -279.769727142997 0.0231
1 5.07431104034896 -787.230174332909 0.0231
1 5.07436680398653 -632.458268869123 0.0231
1 5.6459077341444 -591.268002580393 0.0231
1 6.28547427785303 -434.776051138696 0.0231
1 8.44213996728908 3221.71351195387 0.0231
1 8.84903213747557 3222.98230225785 0.0231
1 8.87660659057534 400.612480344053 0.0231
1 8.99592311626103 392.100157403969 0.0231
1 9.12194890066955 3321.27106245724 0.0231
1 9.13548641650912 3301.24585936859 0.0231
1 9.19658173438464 3250.41806118659 0.0231
1 9.40112848062213 3073.40276727593 0.0231
1 7.75573597969955 731.626098563191 0.0231
1 7.35575075748077 597.735023829539 0.0231
1 7.2962523930312 671.277977753886 0.0231
1 6.91544702059696 512.403747981625 0.0231
1 4.02897077519259 -793.603428169289 0.0231
1 3.88940492441012 -91.2386228521156 0.0231
1 2.74678281361574 346.350450669534 0.0231
1 2.15158698234494 99.4051784576291 0.0231
1 2.07500314329869 -756.594602443554 0.0231
1 1.85303304846241 743.323583305641 0.0231
1 1.73227241442634 -602.279813116997 0.0231
1 1.67343051084352 -177.96468896491 0.0231
1 1.45355048788271 -607.278788310038 0.0231
1 1.39163760731307 -589.023445137328 0.0231
1 1.20880430991359 1145.5242492034 0.0231
1 1.09833387612908 -1296.642155801 0.0231
1 1.02131834652903 1710.1505856319 0.0231
1 0.924116189270861 664.761142566709 0.0231
1 0.88325323019609 49.3187288828076 0.0231
1 0.887113286581394 1354.61678897469 0.0231
1 0.832207158713264 -438.843212667383 0.0231
1 0.819905111321358 1156.48331557033 0.0231
1 0.768361594619308 -5.25390534649575 0.0231
1 0.826558867762842 -1080.43208335451 0.0231
1 0.747877246577773 -1736.05969387157 0.0231
1 0.798527375225374 -430.245913009481 0.0231
1 0.626092368336252 -972.93946554589 0.0231
1 0.598125721322752 8.28962533476696 0.0231
1 0.594977974709552 1215.90841341022 0.0231
1 0.500164608685405 296.811954413059 0.0231
1 0.481690169938253 -6.93878854461875 0.0231
1 0.474947371663905 -179.799013977128 0.0231
1 0.453173755832618 -483.72557083374 0.0231
1 0.468037757771529 -502.335472035969 0.0231
1 0.616733099116163 -115.621080402697 0.0231
1 0.127888500441959 216.256956152869 0.0231
1 0.236322474397877 -118.530800430066 0.0231
1 0.34327046759032 1183.80186523312 0.0231
1 0.401938717611012 249.45941096667 0.0231
1 0.21766896834748 -716.614521825823 0.0231
1 0.328034495553274 931.18366454892 0.0231
1 0.331552196187805 -242.107459759554 0.0231
1 0.287369874010575 1249.20463563679 0.0231
1 0.155582201936139 -1192.27609516176 0.0231
1 0.258112492673026 982.125741765224 0.0231
1 0.241496962682591 2435.08403510898 0.0231
1 0.335569598854114 1632.64888874988 0.0231
1 0.223861172330577 863.422057667873 0.0231
1 0.346994248493883 1092.18231226664 0.0231
1 0.118244543469854 1902.04266562408 0.0231
1 0.0641519475602053 151.583813429772 0.0231
1 0.174214575000925 -831.872253504056 0.0231
1 0.246150658002876 81.296346867364 0.0231
1 0.0462564109152761 528.660673169779 0.0231
1 0.153693746937534 1111.20244589972 0.0231
1 0.163545103240794 276.959634991692 0.0231
1 0.149226339671531 -30.7674323135561 0.0231
1 0.413722032207027 2479.97518397029 0.0231
1 0.259729697764433 -2292.35538172222 0.0231
1 0.286502915789515 -7.19957916137173 0.0231
1 0.26708992869781 -1272.99811662594 0.0231
1 0.302246493344446 -3133.79777179161 0.0231
1 0.250338488147232 230.823137679601 0.0231
1 0.332986095832539 492.053289179944 0.0231
1 0.236182621810194 -250.877643084742 0.0231
1 0.226342537569474 -1411.89988747923 0.0231
1 0.340988105204047 -248.770806529176 0.0231
1 0.425865388673022 1197.94316317076 0.0231
1 0.415682920787993 780.719199609032 0.0231
1 0.433563713897079 -1176.79568136057 0.0231
1 0.423360849641087 746.485303254815 0.0231
1 0.474770763631825 1351.53418528003 0.0231
1 0.414785882052413 -524.73123252859 0.0231
1 0.360506955842579 1453.83443260678 0.0231
1 0.469532969654499 -145.280885152966 0.0231
1 0.437126020422717 706.449548235754 0.0231
1 0.418069418851332 553.684851451472 0.0231
1 0.479443786174747 625.161992063338 0.0231
1 0.448903647118132 -1059.50143868635 0.0231
1 0.468388739709945 -541.336855282963 0.0231
1 0.481860909054997 335.789895806861 0.0231
1 0.47972641899718 -998.898387723585 0.0231
1 0.516868424539721 304.949207702083 0.0231
1 0.543977305787592 566.460661440719 0.0231
1 0.541490012724353 -1166.21754510801 0.0231
1 0.588133863488436 1222.22013238198 0.0231
1 0.667267394548334 -1705.26002900987 0.0231
1 0.71637462204275 -1430.37206779396 0.0231
1 0.687074650570424 722.779729215131 0.0231
1 0.551127665479115 -347.094729508357 0.0231
1 0.590246476347917 -169.018691740788 0.0231
1 0.578841930489433 524.452860521944 0.0231
1 0.528927753660432 423.228008210341 0.0231
1 0.53765188779113 1190.06670049849 0.0231
1 0.563509016108802 -769.862691349819 0.0231
1 0.569543890108838 2973.97414696511 0.0231
1 0.588674642852007 873.209031375232 0.0231
1 0.559522638593302 -708.456756915258 0.0231
1 0.695626301637871 141.632746750073 0.0231
1 0.682695994832074 660.154818414623 0.0231
1 0.705312192262386 -540.484157873131 0.0231
1 0.799723984993881 -1093.00277712834 0.0231
1 0.763898052799077 41.5653359397915 0.0231
1 0.764996762702396 -567.351451861988 0.0231
1 0.778693583265202 -1898.05462034992 0.0231
1 0.703639435759397 1661.3475775193 0.0231
1 0.693797294078953 157.819346378654 0.0231
1 0.744169512977369 -319.717575212589 0.0231
1 0.857333576322282 496.571706382564 0.0231
1 0.874281157034997 96.422202639039 0.0231
1 0.912154348232724 -1091.73691705601 0.0231
1 0.942065068461474 1090.68496389405 0.0231
1 0.961407424629303 -114.425545889942 0.0231
1 1.11840770108679 -1098.18928714691 0.0231
1 1.16826905018367 776.171480089923 0.0231
1 0.935973443245019 927.427107575018 0.0231
1 0.979937529900998 701.790479913987 0.0231
1 1.06607193224458 -1613.87196434366 0.0231
1 1.04396366901155 215.404258743036 0.0231
1 1.43713887052661 522.785558713714 0.0231
1 1.26489531969013 -1972.02831832665 0.0231
1 1.28670087480601 -955.580773257745 0.0231
1 1.39889412713255 -1118.7683040172 0.0231
1 1.33748994275222 1266.50179306031 0.0231
1 1.46069875411466 -684.683787547649 0.0231
1 1.56100776892629 -1512.85808871078 0.0231
1 1.53910508768928 816.007979356857 0.0231
1 1.65567931161376 -815.266630749682 0.0231
1 1.83875356255936 -1269.85690829831 0.0231
1 1.86752279088302 -562.701174235167 0.0231
1 1.83958428010369 -729.369820193529 0.0231
1 1.69629279094787 -879.957354862673 0.0231
1 1.71077135507186 1009.10145432509 0.0231
1 1.75576844532288 -581.056145283941 0.0231
1 1.78958001509792 -736.604562134688 0.0231
1 1.86916936616972 -621.329249066562 0.0231
1 1.97398692510468 -965.698863141433 0.0231
1 2.72776997359188 767.395436301438 0.0231
1 2.78783496335681 288.630747649302 0.0231
1 2.89831880533089 -633.548315042518 0.0231
1 2.92626807958837 122.322520183755 0.0231
1 3.11981758459272 367.046676805786 0.0231
1 3.18842056873497 -751.205906441208 0.0231
1 3.47645240413032 -10.7217176033622 0.0231
1 3.6000648649699 -798.098403518717 0.0231
1 5.43903678990824 -754.332463610595 0.0231
1 5.44179497612691 -522.562861108396 0.0231
1 5.21727544722594 -484.540175232138 0.0231
1 5.62537823890185 -702.684200566904 0.0231
1 5.87494208945593 2820.99554327045 0.0231
1 6.46951066602944 2756.31654008406 0.0231
1 6.91807231952221 101.242433701496 0.0231
1 7.67880705994671 41.4598476004304 0.0231
1 7.75883818473046 9.38553197145997 0.0231
1 8.7856093231368 415.858475613333 0.0231
1 8.94958698297821 3517.7870479914 0.0231
1 9.14090777001765 -596.35781495455 0.0231
1 9.15437993489502 -698.411922822793 0.0231
1 9.16109147221205 -45.3863580099691 0.0231
1 9.05872134938011 -268.511777147884 0.0231
1 8.98444279401352 -121.68959014759 0.0231
1 8.97402554521323 -261.233081731991 0.0231
1 8.97152040696268 173.302690411495 0.0231
1 8.99351698088201 -182.421571302903 0.0231
1 9.06578946205418 -697.430295220408 0.0231
1 8.93104903639149 -153.435719831884 0.0231
1 8.9389758653648 -577.323030163229 0.0231
1 8.79784547741082 -405.201223106245 0.0231
1 8.81609391482125 -352.870216088359 0.0231
1 8.08844860480625 -233.035462574528 0.0231
1 8.05910292732255 -96.8617373863749 0.0231
1 7.28921488516812 710.856616635715 0.0231
1 7.21034555053951 -411.852848949271 0.0231
1 7.37740338058202 112.761174313362 0.0231
1 7.36875570957617 -348.21407799824 0.0231
1 7.23658150777947 -319.433342742644 0.0231
1 7.23369831173544 -146.165815110938 0.0231
1 7.2811088957433 959.234772123938 0.0231
1 7.02245631126686 152.058510956896 0.0231
1 5.89159570050537 -2308.32221397713 0.0231
1 5.63544970872159 808.773237415698 0.0231
1 4.60010451200611 -20.9921795327919 0.0231
1 3.54964427979745 -770.431156289708 0.0231
1 3.44309334375726 -2.31195277099012 0.0231
1 3.39807700140925 -1108.00263293911 0.0231
1 3.15366693442827 -152.032138872055 0.0231
1 3.19797942032808 -419.934427836966 0.0231
1 3.00925988728095 3646.96631023361 0.0231
1 2.88039964931837 -491.01305694458 0.0231
1 2.89253905051291 -374.18765133418 0.0231
1 3.01257167760155 -831.883974430652 0.0231
1 2.79017442257522 -1195.42023372104 0.0231
1 3.35171667302967 -459.943810771185 0.0231
1 3.63569105341042 524.67848835891 0.0231
1 3.73421360257099 513.145096588799 0.0231
1 4.05701686290353 -589.061538148763 0.0231
1 4.65052939373197 3700.54266570228 0.0231
1 6.32160786219813 334.966500713518 0.0231
1 7.61848078318591 3932.01631480794 0.0231
1 9.25469616344587 71.2749546280918 0.0231
1 9.26946172188156 -106.941734258625 0.0231
1 9.06549000294697 652.873192767081 0.0231
1 9.0099277286549 -116.848847463591 0.0231
1 8.77635978860123 488.235197341413 0.0231
1 8.79727513399384 952.518681184636 0.0231
1 8.70419023216426 859.791500654873 0.0231
1 8.66491147027123 881.642238060796 0.0231
1 8.80167314658067 747.437628540711 0.0231
1 8.75796704936153 227.283417847719 0.0231
1 8.67829332965958 445.474326888867 0.0231
1 8.64065045032961 2417.83376139185 0.0231
1 8.59971876482003 435.578934610498 0.0231
1 8.48024302322596 366.52509557228 0.0231
1 7.56496688399115 233.993648323723 0.0231
1 6.97819211235934 -253.775642185514 0.0231
1 7.0144866396004 -376.183139087088 0.0231
1 6.88194170267905 -2050.98634033819 0.0231
1 6.51192131297685 282.15493570521 0.0231
1 6.51006049128776 235.71955476493 0.0231
1 5.87304927300997 590.687816713909 0.0231
1 4.93845278874628 -827.189743329097 0.0231
1 4.31515020958715 464.816786003324 0.0231
1 4.21780109806018 -843.1800174372 0.0231
1 4.08797238591456 275.318705268303 0.0231
1 3.78835872787961 157.77539290392 0.0231
1 3.78288770629391 -1289.72973934122 0.0231
1 3.77717276429664 172.010458254325 0.0231
1 3.75763405754099 -1080.16543227446 0.0231
1 3.26250567140585 -832.575509099795 0.0231
1 3.10398288890348 926.999293754277 0.0231
1 3.03456710938162 1182.04079601212 0.0231
1 2.84749924160463 -1531.84892002737 0.0231
1 2.58208031824572 -150.150930153455 0.0231
1 2.59682358839175 1071.81720230672 0.0231
1 2.52746174160565 -283.913074694556 0.0231
1 2.36855764791182 -97.6939231746645 0.0231
1 2.30335645019211 -1149.61778281693 0.0231
1 2.54393925362838 -375.972162408366 0.0231
1 2.33427770171842 -330.943292659563 0.0231
1 2.22240261004775 22.0851559378365 0.0231
1 2.22089458574672 345.594450904116 0.0231
1 2.22533908988881 362.431561958753 0.0231
1 2.12143405782269 398.406015912424 0.0231
1 2.280113665261 250.631503626234 0.0231
1 2.62621559018251 455.589486540905 0.0231
1 2.9141618679833 -1147.51973695631 0.0231
1 2.96920723196521 -292.979211416284 0.0231
1 3.0964595575346 3745.87041907927 0.0231
1 2.9730999780643 3753.43920742841 0.0231
1 3.25116910596524 573.270519792787 0.0231
1 3.69144986077373 -945.360125266347 0.0231
1 7.34013317484529 -2913.45607272016 0.0231
1 7.26844914775765 89.3222513537296 0.0231
1 9.9358734720602 -708.629640582543 0.0231
1 9.64195282813446 218.911746026782 0.0231
1 9.51326881226437 3.32581292151312 0.0231
1 9.16127465538114 -58.8800747532011 0.0231
1 8.66799996681173 306.238509627603 0.0231
1 8.25802406932909 -312.711391340045 0.0231
1 8.17474621515185 519.755699188741 0.0231
1 7.08744344079196 929.744920809306 0.0231
1 6.80303881695055 -445.544652448441 0.0231
1 6.55378676495013 443.968187821327 0.0231
1 6.08067888559797 -1004.36619998045 0.0231
1 5.81151813542653 396.542388583717 0.0231
1 5.7959698235673 -1058.89781096667 0.0231
1 5.71173278861207 407.3432224416 0.0231
1 5.51137145995509 -466.232087889747 0.0231
1 4.86688829261579 954.73686654286 0.0231
1 4.44363736242802 800.501193470824 0.0231
1 4.24857017704073 1018.98219544522 0.0231
1 4.24332754187027 990.350902003714 0.0231
1 4.17625535419099 880.912610380218 0.0231
1 3.88418936264248 -923.667620369465 0.0231
1 3.88639790451137 -1007.55136178282 0.0231
1 3.67961826498829 1023.72917071645 0.0231
1 3.67643469913331 -660.56212061382 0.0231
1 3.5691367138891 903.381626664061 0.0231
1 3.41911180523492 75.3860696315122 0.0231
1 3.15998900755356 -1249.74086802854 0.0231
1 2.86333470016453 601.38609246408 0.0231
1 2.85951823072441 -99.9443410810284 0.0231
